itin,ttdate,pc2,pc1,occ,cap
3431,-36,.01923077,.01923077,28,52
691,-10,.059999999,.039999999,45,50
2821,-9,.025,.075000003,22,40
5707,-27,.050000001,.1,17,40
8823,-7,-.050000001,0,29,40
5226,-33,0,.033333335,9,30
10000,-52,-.01923077,-.01923077,9,52
1405,-11,.1875,.125,9,16
1297,-60,.02,0,11,50
6041,-35,0,0,7,16
10150,-49,-.01923077,-.01923077,6,52
5650,-3,.1,.1,25,40
6682,-8,0,0,51,52
2240,-15,.050000001,.050000001,24,40
4629,-6,.050000001,.050000001,29,40
6467,-38,-.07692308,-.07692308,6,26
10474,-30,-.01923077,-.01923077,9,52
10420,-8,-.03846154,-.03846154,24,52
3847,-28,0,0,13,26
3876,-59,0,0,5,26
5073,-34,.06666667,.06666667,19,30
7806,-60,-.07692308,-.07692308,4,26
7638,-58,-.12244898,0,7,49
7558,-37,-.025,.025,17,40
3005,-19,.19444445,.25,7,36
10783,-25,0,0,15,26
2352,-21,.075000003,.075000003,12,40
7999,-33,.03846154,.03846154,15,26
9914,-39,-.050000001,0,1,40
7992,-30,-.07692308,-.07692308,10,26
6197,-25,-.07692308,-.07692308,18,26
5146,-24,0,0,27,50
7836,-46,-.03846154,-.03846154,16,26
9431,-45,.03846154,.03846154,13,52
10638,-57,0,-.02,15,50
2724,-50,.025,.025,1,40
3213,-33,0,0,5,30
4524,-41,.050000001,.075000003,15,40
10768,-52,-.03846154,-.03846154,4,26
10596,-48,0,0,17,50
1707,-42,.02,.02,10,50
9972,-9,.057692308,.057692308,38,52
7642,-46,-.081632651,.040816326,3,49
9680,-59,-.03846154,-.03846154,11,52
9979,-20,.03846154,.03846154,36,52
3622,-37,-.055555556,0,5,36
4424,-56,.075000003,.125,2,40
3004,-13,-.055555556,0,6,36
2358,-35,.050000001,.050000001,14,40
5505,-16,-.050000001,0,23,40
6491,-30,-.050000001,0,17,40
8630,-48,-.07692308,-.07692308,16,26
9257,-9,.050000001,.1,9,40
8134,-55,0,0,6,40
1502,-40,.0625,0,7,16
7293,-47,-.055555556,0,0,36
5160,-25,0,.033333335,15,30
5248,-6,.079999998,.079999998,34,50
6224,-20,-.025,.025,8,40
5125,-3,.02,.02,43,50
4102,-31,.125,.125,16,40
10300,-2,-.01923077,-.01923077,45,52
8383,-21,0,0,17,26
9316,-21,.050000001,.1,12,40
7213,-18,-.055555556,0,14,36
9170,-10,0,0,44,50
6698,-51,0,0,36,52
501,-14,-.07692308,-.07692308,21,26
7674,-13,0,.050000001,27,40
1221,-23,.1,.1,16,30
8344,-22,.15384616,.15384616,10,26
10197,-7,0,0,44,52
4941,-35,-.03846154,-.03846154,10,26
5962,-58,.0625,.0625,1,16
9727,-15,-.03846154,-.03846154,36,52
3611,-20,-.055555556,0,17,36
6771,-3,0,.033333335,23,30
10380,-9,0,0,33,52
1960,-35,.1,.1,11,30
10600,-47,.02,.02,21,50
6357,-24,0,-.02,45,50
6188,-28,-.07692308,-.07692308,5,26
5082,-52,0,0,9,30
9875,-47,-.01923077,-.01923077,21,52
3038,-37,-.027777778,.027777778,2,36
2524,-9,.057692308,.057692308,45,52
9056,-33,-.050000001,0,15,40
5513,-42,-.050000001,0,9,40
254,-51,-.050000001,0,3,40
2877,-58,.025,.050000001,8,40
7612,-57,0,.050000001,12,40
4730,-33,.06666667,.033333335,11,30
7633,-39,-.10204082,.020408163,11,49
3791,-7,.175,.175,31,40
1698,-57,.16,.16,16,50
6670,-11,-.01923077,-.01923077,47,52
7385,-15,-.025,.025,28,40
6299,-48,.025,.075000003,14,40
724,-31,.16,.16,10,50
5916,-56,.01923077,.01923077,29,52
456,-41,.07692308,.07692308,19,39
8014,-53,-.07692308,-.07692308,9,26
1868,-1,0,0,41,50
7989,-58,-.07692308,-.07692308,3,26
7355,-45,.057692308,.057692308,16,52
8409,-57,0,0,7,26
1734,-15,.25999999,.23999999,35,50
880,-38,.025,.075000003,1,40
6233,-19,0,.050000001,10,40
5104,-26,.033333335,.033333335,12,30
8846,-34,.075000003,.125,8,40
7989,-47,-.07692308,-.07692308,9,26
7588,-13,.1,.15000001,28,40
2657,-4,-.025,.025,19,40
3356,-45,.096153848,.096153848,28,52
8050,-24,.025,.025,18,40
9272,-12,0,.050000001,37,40
2851,-43,-.050000001,0,10,40
10240,-14,.1923077,.1923077,24,52
9953,-24,-.01923077,-.01923077,26,52
1378,-20,.125,.125,5,16
1569,-31,.1,.1,19,50
259,-34,-.050000001,0,6,40
9013,-54,-.025,.025,5,40
10634,-41,.039999999,.039999999,20,50
7039,-16,-.07692308,-.07692308,26,26
3453,-5,.057692308,.057692308,42,52
6028,-21,-.0625,-.0625,5,16
555,-37,-.07692308,-.07692308,14,26
524,-50,-.07692308,-.07692308,4,26
2970,-3,-.055555556,0,6,36
5463,-56,.1,.1,14,30
1056,0,.079999998,.079999998,33,50
6716,-26,-.025,.025,17,40
8028,-37,.075000003,.075000003,16,40
7736,-39,-.01923077,-.01923077,19,52
3071,-31,.055555556,.11111111,7,36
9525,-44,.025,.075000003,12,40
7865,-14,-.03846154,-.03846154,7,26
3881,-19,0,0,17,26
201,-41,.07692308,.07692308,10,26
10361,-45,.057692308,.057692308,32,52
1857,-59,.059999999,.039999999,10,50
639,-19,-.07692308,-.07692308,16,26
5025,-29,0,-.02,25,50
5998,-41,-.0625,-.125,8,16
3328,-2,-.01923077,-.01923077,49,52
8853,-32,0,.050000001,12,40
317,-30,.050000001,.050000001,12,40
466,-57,-.025641026,-.025641026,16,39
10337,-2,.17307693,.17307693,37,52
5164,-22,-.033333335,0,11,30
1146,-33,.033333335,.033333335,9,30
7572,-39,.175,.22499999,13,40
6396,-24,.025,.050000001,23,40
10239,-16,0,0,29,52
1697,-55,.02,.02,11,50
2861,-48,0,.025,9,40
3926,-21,.050000001,.1,16,40
4019,-16,-.07692308,-.07692308,18,26
1066,-53,-.02,-.02,9,50
9742,-20,.07692308,.07692308,21,52
2017,-15,.06666667,.06666667,20,30
3905,-52,.033333335,.033333335,9,30
5799,-12,.050000001,.1,30,40
9908,-38,-.025,0,3,40
5359,-13,.07692308,.07692308,30,52
516,-51,-.07692308,-.07692308,12,26
2805,-44,.075000003,.075000003,14,40
7586,-43,0,.050000001,13,40
7918,-58,-.07692308,-.07692308,8,26
7923,-48,-.07692308,-.07692308,13,26
4444,-29,0,.050000001,8,40
2938,-11,-.027777778,.027777778,26,36
6423,-56,.025,.050000001,13,40
69,-45,-.07692308,-.07692308,11,26
7632,-8,-.040816326,.081632651,33,49
3493,-34,.01923077,.01923077,10,52
5118,-2,.02,.02,48,50
5573,-56,-.050000001,0,1,40
6597,-18,-.03846154,-.03846154,19,26
9694,-4,0,0,45,52
1270,-5,.16,.14,38,50
8917,-52,0,0,4,50
423,-48,0,0,6,26
4415,-18,-.025,.025,12,40
4941,-57,-.03846154,-.03846154,9,26
6189,-32,-.07692308,-.07692308,3,26
2629,-60,0,0,6,40
5489,-7,.075000003,.125,24,40
898,-7,.025,.075000003,34,40
7099,-55,0,0,24,50
6603,-43,-.07692308,-.07692308,8,26
297,-5,-.01923077,-.01923077,45,52
3514,-6,.01923077,.01923077,50,52
795,-58,-.050000001,0,0,40
9039,-47,-.050000001,0,4,40
10048,-51,.21153846,.21153846,38,52
9566,-20,.55769229,.55769229,21,52
4288,-32,.2,.2,8,40
8978,-55,-.025,.025,9,40
10146,-24,.07692308,.07692308,15,52
2101,-18,-.03846154,-.03846154,15,26
2132,-60,.03846154,.03846154,9,26
6853,-6,-.01923077,-.01923077,17,52
9603,-51,-.03846154,-.03846154,22,52
8655,-15,-.025,.025,32,40
4265,-52,.025,.025,7,40
3903,-60,0,0,11,30
6088,-12,0,0,21,40
10683,-37,.039999999,.039999999,32,50
5377,-2,0,0,35,52
7335,-48,-.12244898,0,16,49
4785,-17,0,.050000001,27,40
10762,-7,-.03846154,-.03846154,21,26
4875,-28,.075000003,.125,16,40
752,-51,-.050000001,0,2,40
10290,-46,0,0,21,52
7553,-18,.1,.15000001,24,40
1717,-25,.039999999,.039999999,28,50
2569,-34,.01923077,.01923077,29,52
3522,-29,-.025,.025,14,40
10145,-31,.03846154,.03846154,20,52
6923,-16,.06666667,.06666667,24,30
4764,-14,-.025,.025,36,40
1292,-32,.02,0,14,50
7016,-16,.15384616,.15384616,17,26
1990,-19,.06666667,.06666667,16,30
9381,-48,.025,.075000003,9,40
6378,-29,.1,.15000001,21,40
7730,-25,0,0,28,52
8821,-41,.075000003,.125,3,40
8306,-55,-.025,.025,10,40
9298,-52,-.025,.025,5,40
1102,-28,.1,.1,19,30
9324,-18,.050000001,.1,20,40
281,-20,0,.050000001,8,40
8670,-53,-.050000001,0,9,40
8511,-14,-.07692308,-.07692308,6,26
8388,-49,-.07692308,-.07692308,8,26
5388,-54,-.03846154,-.03846154,10,52
8504,-13,0,0,19,26
7295,-17,-.055555556,0,1,36
3671,-33,.020408163,.14285715,19,49
10301,-15,-.025,.025,27,40
3081,-2,.055555556,.055555556,33,36
359,-22,.07692308,.07692308,18,26
8532,-59,-.07692308,-.07692308,3,26
5654,-17,.075000003,.125,5,40
833,-8,-.050000001,0,6,40
2564,-37,.03846154,.03846154,20,52
1801,-12,0,0,41,50
1657,-41,0,0,12,50
180,-46,-.07692308,-.07692308,12,26
1162,-41,.1,.1,8,30
6724,-50,-.025,0,18,40
7422,-21,.075000003,.125,32,40
9307,-40,0,.050000001,10,40
6694,-46,-.01923077,-.01923077,17,52
4750,-42,-.025,.025,13,40
1040,-59,.039999999,.039999999,14,50
4048,-13,.03846154,.03846154,23,26
5539,-45,.03846154,.03846154,15,52
3846,-52,-.07692308,-.07692308,8,26
3075,-43,-.027777778,.027777778,5,36
7536,-16,.025,.075000003,31,40
6413,-31,.025,.050000001,17,40
5658,-30,0,.050000001,5,40
1874,-21,.22,.22,20,50
10002,-55,-.01923077,-.01923077,13,52
4153,-36,.025,.025,9,40
4919,-49,-.07692308,-.07692308,4,26
10458,-59,.03846154,.03846154,5,52
7501,-36,.079999998,.059999999,26,50
1308,-17,.033333335,.033333335,20,30
2436,-47,.15000001,.15000001,11,40
1137,-38,.033333335,.033333335,13,30
5523,-38,.01923077,.01923077,19,52
2839,0,.050000001,.025,37,40
8851,-48,.025,.075000003,6,40
6393,-52,.025,.075000003,14,40
8122,-29,.075000003,.075000003,19,40
9499,-37,-.10204082,.020408163,10,49
4594,-3,.050000001,.050000001,35,40
5891,-47,.01923077,.01923077,31,52
3148,-33,0,0,10,30
7206,-16,0,.055555556,28,36
8709,-56,.15000001,.2,13,40
8296,-15,-.01923077,-.01923077,26,52
2272,-16,.050000001,.050000001,21,40
1225,-49,0,0,0,30
4362,-30,.06666667,.033333335,5,30
10649,-13,.2,.2,39,50
4506,-58,-.025,.025,16,40
6744,-41,.23333333,.26666668,8,30
6979,-23,.033333335,.033333335,13,30
132,-53,0,-.02,14,50
3188,-58,0,0,6,30
1555,-26,-.02,-.02,23,50
9284,-58,0,.050000001,11,40
5353,-55,.096153848,.096153848,13,52
8299,-2,-.025,-.025,39,40
6199,-17,-.03846154,-.03846154,13,26
10302,-52,-.050000001,0,15,40
4589,-1,-.07692308,-.07692308,20,26
4245,-7,0,0,16,40
4184,-40,0,0,7,40
5638,-12,.075000003,.125,9,40
8216,-14,.125,.15000001,23,40
1190,-29,.13333334,.13333334,10,30
5294,-13,.039999999,.02,23,50
9221,-37,.039999999,.02,30,50
9492,-54,-.050000001,0,5,40
8233,-12,-.025,.025,28,40
3803,-53,.025,.025,6,40
6922,-28,.06666667,.06666667,10,30
4886,-40,.075000003,.125,6,40
5692,-52,0,.050000001,3,40
7468,-49,-.02,-.02,23,50
5153,-37,.039999999,.039999999,26,50
648,-20,.07692308,.07692308,11,26
2313,-43,0,0,10,40
7256,-25,.22222222,.27777779,8,36
4546,-1,-.07692308,-.07692308,22,26
9524,-60,0,.025,6,40
7388,-11,-.050000001,0,17,40
9684,-45,-.03846154,-.03846154,9,52
4588,-56,-.07692308,-.07692308,2,26
5561,-15,0,.050000001,7,40
10245,-59,.07692308,.07692308,21,52
1382,-11,.0625,.0625,11,16
3270,-7,.079999998,.059999999,37,50
6662,-9,-.01923077,-.01923077,46,52
2212,-46,.025,.025,10,40
7097,-29,.23999999,.23999999,29,50
8473,-5,-.03846154,-.03846154,22,26
2525,-56,-.01923077,-.01923077,35,52
7980,-50,-.07692308,-.07692308,11,26
5425,-14,.13333334,.13333334,17,30
1270,-12,.14,.12,34,50
5508,-5,-.050000001,0,38,40
3366,-38,-.050000001,0,16,40
948,-41,.050000001,.1,6,40
6214,-29,-.03846154,-.03846154,7,26
10060,0,.01923077,.01923077,38,52
790,-59,-.050000001,0,3,40
37,-23,-.03846154,-.03846154,9,26
4564,-7,-.03846154,-.03846154,12,26
1083,-41,.1,.1,9,50
9997,-54,-.01923077,-.01923077,5,52
6970,-58,.033333335,.033333335,1,30
814,-3,0,0,2,40
4486,-28,-.050000001,0,12,40
9775,-10,-.050000001,0,21,40
4676,-7,.2,.2,20,30
3473,-10,0,0,48,52
2808,-56,.075000003,.075000003,6,40
3388,-42,-.025,.025,15,40
312,-4,.050000001,.050000001,37,40
704,-47,0,0,9,50
2916,-51,-.027777778,.027777778,8,36
10465,-40,.07692308,.07692308,12,52
6255,-39,-.025,.025,0,40
1589,-21,.1,.079999998,27,50
7531,-50,0,-.02,8,50
10540,-22,.03846154,.03846154,32,52
2124,-3,-.03846154,-.03846154,24,26
583,-7,.07692308,.07692308,6,26
9888,-43,-.03846154,-.03846154,17,52
8873,-27,.18000001,.18000001,9,50
4814,-45,0,.050000001,12,40
6246,-12,-.025,.025,23,40
8068,-24,.025,.025,28,40
8482,-23,-.07692308,-.07692308,19,26
5548,-32,-.050000001,0,5,40
8534,-24,-.03846154,-.03846154,13,26
2026,-26,0,0,15,30
2755,-28,.050000001,.025,9,40
887,-60,-.050000001,0,0,40
4054,-47,-.03846154,-.03846154,12,26
6017,-45,0,0,5,16
5853,-47,.15000001,.2,4,40
904,-12,.025,.075000003,26,40
128,-19,.039999999,.02,28,50
5369,-38,-.01923077,-.01923077,15,52
7515,-20,.02,.02,20,50
4835,-44,-.050000001,0,1,40
1269,-54,.059999999,.059999999,16,50
3020,-8,-.055555556,0,4,36
8359,-28,.11538462,.11538462,8,26
5027,-48,0,-.02,14,50
9061,-58,.025,.075000003,9,40
3070,-4,-.055555556,0,13,36
3441,-55,.11538462,.11538462,13,52
4889,-54,.050000001,.1,3,40
6406,-42,.025,.050000001,18,40
2553,-12,-.01923077,-.01923077,39,52
7546,-12,0,.050000001,36,40
489,-6,-.07692308,-.07692308,25,26
1185,-29,.06666667,.06666667,8,30
2826,-11,.050000001,.1,32,40
10374,-38,.01923077,.01923077,35,52
8695,-21,.125,.175,22,40
7779,-31,-.03846154,-.03846154,31,52
8153,-40,.125,.125,13,40
10771,-3,0,0,14,26
9842,-45,-.01923077,-.01923077,33,52
10409,-48,.40384614,.40384614,14,52
4094,-34,.1,.1,13,40
10343,-3,.057692308,.057692308,42,52
972,-28,0,0,23,39
3050,-2,-.055555556,-.055555556,25,36
2774,-17,.050000001,.050000001,23,40
10498,-8,.07692308,.07692308,40,52
8775,-34,.44999999,.5,7,40
7995,-39,0,0,8,26
7759,-32,.096153848,.096153848,33,52
7271,-33,.027777778,.083333336,4,36
15,-48,-.07692308,-.07692308,6,26
105,-57,.027777778,.027777778,22,36
7342,-6,-.12244898,0,40,49
4625,-50,0,0,5,40
3442,-33,.13461539,.13461539,30,52
964,-15,.0625,.0625,13,16
1037,-24,.1,.1,28,50
3184,-41,.033333335,.033333335,8,30
1567,-23,.02,.02,26,50
10446,-21,0,0,21,52
10584,-27,.22,.22,22,50
2935,-53,-.055555556,0,10,36
3037,-55,-.055555556,0,2,36
6184,-37,.03846154,.03846154,4,26
4676,-49,.033333335,.033333335,4,30
8080,-10,.1,.1,26,40
2285,-30,.050000001,.050000001,9,40
10535,-42,-.03846154,-.03846154,29,52
9257,-58,-.050000001,0,0,40
7515,-25,.059999999,.059999999,12,50
8224,-1,.025,.025,24,40
2444,-1,.025,.025,26,40
1655,-42,.02,.02,14,50
4073,-16,.125,.125,23,40
1930,-28,.02,0,25,50
3192,-36,-.03846154,-.03846154,12,26
6196,-37,.07692308,.07692308,9,26
1229,-46,.06666667,.06666667,6,30
10706,-16,.18000001,.16,33,50
8285,-40,.057692308,.057692308,19,52
3349,-6,.07692308,.07692308,39,52
2797,-60,.075000003,.075000003,11,40
3639,-43,.12244898,.24489796,13,49
2856,-39,-.025,0,4,40
8756,-6,.075000003,.125,22,40
9882,-37,.03846154,.03846154,26,52
2184,-41,.050000001,.050000001,12,40
3911,-51,.1,.1,9,30
4528,-39,-.025,0,18,40
3137,-19,.1,.1,22,30
7486,-50,.079999998,.079999998,12,50
9361,-39,0,.050000001,19,40
2968,-13,.027777778,.083333336,32,36
6342,-1,-.02,-.02,37,50
1208,-51,.06666667,.06666667,3,30
10252,-36,.01923077,.01923077,17,52
1069,-16,0,-.02,41,50
9050,-43,0,.050000001,9,40
461,-46,-.025641026,-.025641026,10,39
9059,-44,.025,.075000003,6,40
9844,-42,-.01923077,-.01923077,25,52
2175,-60,-.07692308,-.07692308,16,26
3895,-41,0,0,11,30
2386,-29,.050000001,.050000001,21,40
3165,-25,0,0,13,30
5714,0,0,0,32,40
10736,-24,-.03846154,-.03846154,13,26
2454,-8,.175,.175,19,40
8802,-46,-.050000001,0,2,40
6827,-17,0,0,43,52
9787,-25,.050000001,.1,21,40
5574,-13,.075000003,.125,2,40
3057,-1,-.027777778,-.027777778,19,36
2481,-33,.125,.125,9,40
1743,-15,.079999998,.059999999,34,50
5077,-5,.033333335,.033333335,24,30
3525,-53,-.025,.025,9,40
2674,-11,.1,.1,15,40
5828,-21,-.025,.025,29,40
8346,-6,-.03846154,-.03846154,20,26
8993,-50,-.025,.025,10,40
3160,-38,0,0,7,30
6756,-30,.033333335,.06666667,11,30
5724,-21,.050000001,.1,15,40
4047,-55,-.07692308,-.07692308,16,26
9160,-55,-.03846154,-.03846154,15,52
5842,-50,-.050000001,0,6,40
2623,-55,.050000001,.050000001,7,40
10170,-25,.01923077,.01923077,35,52
6457,-8,-.03846154,-.03846154,20,26
7945,-23,-.03846154,-.03846154,13,26
10112,-1,.050000001,.050000001,23,40
635,-46,-.03846154,-.03846154,8,26
6687,-55,.01923077,.01923077,22,52
9471,-2,.020408163,.020408163,36,49
715,-34,.079999998,.059999999,32,50
1768,-57,.079999998,.059999999,7,50
4859,-9,.050000001,.1,18,40
2440,-57,.050000001,.050000001,7,40
2329,-51,0,0,9,40
10176,-49,0,0,7,52
5086,-36,.033333335,.033333335,12,30
3204,-47,0,0,10,30
989,-32,-.051282052,-.051282052,22,39
10119,-6,.125,.175,24,40
6360,-23,.050000001,.1,25,40
6772,-50,0,.033333335,5,30
6378,-43,.075000003,.125,18,40
5815,-36,0,.050000001,7,40
9805,-27,-.025,.025,9,40
10553,-36,0,0,15,52
8941,-50,0,0,4,50
2365,-30,.075000003,.075000003,10,40
2760,-3,.050000001,.050000001,27,40
200,-32,-.03846154,-.03846154,16,26
10096,-1,.050000001,.1,34,40
19,-9,-.07692308,-.07692308,13,26
4635,-41,0,0,4,40
1369,-34,0,0,13,16
9434,-34,0,0,20,52
7118,-1,.039999999,.02,46,50
1974,-46,.13333334,.13333334,14,30
8518,-2,.03846154,.03846154,23,26
10216,-17,-.01923077,-.01923077,32,52
8745,-39,.15000001,.2,13,40
2435,-26,.2,.2,16,40
329,-47,.025,.025,5,40
8571,-48,.025,.075000003,26,40
5737,-16,.15000001,.175,24,40
9660,-52,0,0,17,52
7147,-33,.079999998,.059999999,24,50
1951,-5,0,0,22,30
10612,-33,.1,.079999998,24,50
2474,-19,.22499999,.22499999,25,40
4901,-12,-.07692308,-.07692308,22,26
2186,-3,.1,.1,28,40
5005,-49,.11111111,.11111111,10,36
6302,-57,-.050000001,0,8,40
8592,-34,-.07692308,-.07692308,11,26
3950,-30,-.025,.025,13,40
368,-2,-.15384616,-.07692308,21,26
1678,-57,.02,.02,3,50
1567,-12,0,0,48,50
6876,-30,0,0,13,52
2816,-6,-.050000001,0,25,40
10419,-5,-.01923077,-.01923077,34,52
5805,-1,.050000001,.050000001,35,40
5086,-15,.033333335,.033333335,20,30
7871,-27,.03846154,.03846154,14,26
4422,-27,-.025,.025,7,40
10238,-15,.11538462,.11538462,37,52
2117,-7,.03846154,.03846154,13,26
7027,-30,.30769232,.30769232,9,26
17,-53,-.07692308,-.07692308,4,26
5485,-33,-.025,.025,7,40
4620,-36,.050000001,.050000001,3,40
8323,-59,-.050000001,0,10,40
6991,-55,-.033333335,0,14,30
2156,-43,-.07692308,-.07692308,17,26
2313,-41,0,0,10,40
4154,-5,.1,.1,28,40
4417,-2,.075000003,.075000003,24,40
4901,-25,-.07692308,-.07692308,20,26
4126,-32,.075000003,.075000003,20,40
4159,-34,.075000003,.075000003,10,40
764,-1,0,0,5,40
5442,-52,.033333335,.033333335,17,30
1778,-3,.059999999,.059999999,37,50
10209,-47,0,0,23,52
1116,-11,0,0,16,30
3350,-24,.096153848,.096153848,33,52
615,-48,-.07692308,-.07692308,6,26
5239,-42,.16666667,.2,8,30
455,-36,.025641026,.025641026,20,39
6744,-4,0,.033333335,22,30
7431,-54,-.025,.025,15,40
5974,-45,-.0625,-.0625,14,16
7649,-56,-.025,.025,10,40
1364,-10,0,0,8,16
9726,-43,-.03846154,-.03846154,15,52
7501,-54,0,0,6,50
4669,0,.06666667,.06666667,26,30
509,-25,.11538462,.11538462,11,26
9377,-40,.025,.075000003,13,40
8224,-16,.22499999,.27500001,16,40
579,-58,0,0,3,30
2906,-2,-.055555556,-.055555556,16,36
5300,-29,.02,0,22,50
9011,-58,.050000001,.1,1,40
5525,-42,-.03846154,-.03846154,20,52
6173,-11,-.07692308,-.07692308,9,26
6567,-49,-.07692308,-.07692308,7,26
5059,-8,.16666667,.16666667,23,30
986,-40,.025641026,.025641026,20,39
5417,-45,.06666667,.06666667,7,30
4210,-29,.1,.1,9,40
5151,-38,0,0,24,50
6167,-58,0,0,14,40
6660,-41,.07692308,.07692308,24,52
5017,-45,-.02,-.02,15,50
3298,-38,.079999998,.059999999,32,50
8144,-30,.025,.025,18,40
10455,0,-.03846154,-.03846154,5,52
2561,-51,-.01923077,-.01923077,24,52
3164,-12,.033333335,.033333335,21,30
801,-23,-.050000001,0,0,40
5983,-9,-.0625,-.125,13,16
7659,-41,0,.050000001,11,40
7199,-44,0,.055555556,33,36
5389,-49,-.03846154,-.03846154,15,52
10385,-7,.01923077,.01923077,50,52
6998,-35,0,0,20,30
8583,-31,.07692308,.07692308,18,26
10098,-24,.32499999,.375,23,40
2307,-31,.1,.1,10,40
1769,-57,.079999998,.059999999,10,50
7214,-16,.027777778,.083333336,17,36
5793,-51,-.025,.025,2,40
2139,-53,-.07692308,-.07692308,17,26
10314,-19,.1,.15000001,15,40
1166,-60,0,0,2,30
7339,-18,-.081632651,.040816326,22,49
7088,-21,.079999998,.079999998,28,50
8563,-36,-.025,.025,23,40
2483,-56,.15000001,.15000001,7,40
3352,-13,.057692308,.057692308,46,52
2439,-10,.22499999,.22499999,18,40
1715,-20,.079999998,.079999998,39,50
7187,-39,0,.055555556,7,36
119,-9,.025641026,0,37,39
10672,-35,.039999999,.039999999,17,50
7394,-43,-.025,.025,20,40
6270,-59,-.050000001,0,5,40
5963,-8,.125,.0625,12,16
6631,-2,-.07692308,-.07692308,21,26
7241,-10,-.055555556,0,0,36
2705,-33,0,0,0,40
4477,-20,.025,.075000003,10,40
9811,-27,-.050000001,0,26,40
10365,-7,.07692308,.07692308,46,52
381,-20,.07692308,.07692308,19,26
10188,-3,.07692308,.07692308,46,52
1232,-56,0,0,5,30
2135,-44,-.07692308,-.07692308,17,26
5069,-26,0,0,25,30
5660,-27,0,.050000001,7,40
10466,-36,-.01923077,-.01923077,8,52
7488,-33,.1,.1,27,50
2482,-49,.15000001,.15000001,5,40
7791,-18,-.07692308,-.07692308,20,26
4884,-22,.025,.075000003,14,40
6710,-21,.025,.075000003,19,40
3840,-4,-.03846154,-.03846154,26,26
5683,-31,.125,.175,9,40
10276,-35,0,0,24,52
1834,-39,.039999999,.02,9,50
5492,-19,.050000001,.1,16,40
479,-59,-.0625,-.0625,3,16
4469,-25,0,.050000001,9,40
8426,-27,-.03846154,-.03846154,11,26
4676,-30,.16666667,.16666667,8,30
3417,-20,.01923077,.01923077,37,52
2862,-17,.25,.30000001,20,40
4822,-56,.025,.075000003,8,40
5682,-29,-.025,.025,9,40
10473,-40,0,0,14,52
7126,-18,.1,.079999998,42,50
933,-42,-.025,.025,13,40
7734,-26,0,0,34,52
6364,-12,.075000003,.125,21,40
8628,-49,-.03846154,-.03846154,15,26
3111,-34,0,.055555556,10,36
2255,-59,.075000003,.075000003,8,40
133,-23,.02,.02,26,50
4528,-29,-.025,.025,19,40
8435,-12,0,0,20,26
6913,-40,.13333334,.13333334,4,30
10372,-55,.03846154,.03846154,21,52
4643,-54,0,0,2,40
9304,-22,-.025,.025,30,40
9241,-3,.050000001,.1,31,40
8200,-13,.15000001,.2,31,40
10203,-24,.03846154,.03846154,43,52
3319,-45,.039999999,.039999999,25,50
6891,-51,0,0,7,52
10729,-4,-.03846154,-.03846154,24,26
6871,-14,.03846154,.03846154,19,52
4652,-55,.025,.025,11,40
2355,-23,.025,.025,25,40
4498,-28,.025,.075000003,18,40
1215,-22,0,0,20,30
5745,-17,.025,.050000001,24,40
7562,-26,.075000003,.125,26,40
1669,-20,.34,.31999999,16,50
9622,-41,.03846154,.03846154,16,52
8335,-1,-.03846154,-.03846154,23,26
2843,-11,.025,.050000001,32,40
1263,-26,0,0,27,50
5067,-57,.06666667,.06666667,11,30
8524,-40,-.03846154,-.03846154,15,26
8379,-12,-.03846154,-.03846154,18,26
215,-54,-.07692308,-.07692308,11,26
2678,-15,.125,.125,13,40
6274,-38,-.025,0,8,40
8618,-2,0,0,25,26
7860,-33,.15384616,.15384616,14,26
2729,-35,.30000001,.30000001,5,40
1095,-40,.06666667,.06666667,20,30
7303,-35,-.055555556,0,0,36
2506,-7,.01923077,.01923077,49,52
3991,-46,0,.050000001,8,40
3845,-47,-.03846154,-.03846154,4,26
703,-39,.02,.02,11,50
9498,-10,-.081632651,.040816326,38,49
2128,-16,.26923078,.26923078,15,26
7951,-32,-.03846154,-.03846154,10,26
2384,-3,.1,.1,23,40
1454,-53,0,0,2,16
10000,-37,-.03846154,-.03846154,11,52
5251,-1,-.02,-.02,50,50
2795,-35,0,0,13,40
3325,-5,.057692308,.057692308,46,52
4148,-23,.30000001,.30000001,26,40
8719,-17,.075000003,.1,30,40
5517,-38,-.01923077,-.01923077,30,52
9711,-20,-.01923077,-.01923077,28,52
5314,-37,0,-.02,24,50
10608,-5,.14,.12,29,50
10226,-43,.13461539,.13461539,22,52
5705,-7,.15000001,.2,29,40
4663,-48,.025,.025,8,40
6800,-41,.033333335,.06666667,16,30
4294,-58,.025,.025,6,40
9562,-21,.17307693,.17307693,29,52
4790,-52,-.025,.025,8,40
10570,-8,-.02,-.02,43,50
828,-6,-.050000001,0,1,40
3748,-36,.03846154,.03846154,13,26
3026,-57,0,.055555556,1,36
9064,-24,.050000001,.1,14,40
2580,-45,-.03846154,-.03846154,25,52
5909,-30,.01923077,.01923077,36,52
